gene_id	gene_name	sample1	sample2	fold_change	direction	total_fpkm	q-value	gene_description
CGI_10006936	.	Pre	Post	2.37	UP	88.22	0.0577504	
CGI_10007712	.	Pre	Post	2.37	DOWN	66.61	0.0336711	
CGI_10007729	.	Pre	Post	2.37	DOWN	9.68	0.188092	
CGI_10007784	.	Pre	Post	2.37	DOWN	5.96	0.316747	
CGI_10008416	.	Pre	Post	2.37	DOWN	165.91	0.0505552	
CGI_10011333	.	Pre	Post	2.37	UP	532.91	0.304278	
CGI_10011923	.	Pre	Post	2.37	UP	1.84	0.528128	
CGI_10013307	.	Pre	Post	2.37	DOWN	8.44	0.0953541	
CGI_10013562	.	Pre	Post	2.37	UP	5.50	0.486443	
CGI_10013773	.	Pre	Post	2.37	UP	15.58	0.252089	
CGI_10013921	.	Pre	Post	2.37	DOWN	2.04	0.518227	
CGI_10016171	.	Pre	Post	2.37	DOWN	13.15	0.387672	
CGI_10016252	.	Pre	Post	2.37	DOWN	31.90	0.0221631	
CGI_10016542	.	Pre	Post	2.37	UP	19.36	0.50272	
CGI_10017253	.	Pre	Post	2.37	UP	26.69	0.120307	
CGI_10017709	.	Pre	Post	2.37	DOWN	202.26	0.0880865	
CGI_10017800	.	Pre	Post	2.37	DOWN	2.45	0.672832	
CGI_10018156	.	Pre	Post	2.37	UP	2.13	0.863054	
CGI_10018402	.	Pre	Post	2.37	DOWN	12.58	0.283426	
CGI_10018741	.	Pre	Post	2.37	UP	123.53	0.0858537	
CGI_10019590	.	Pre	Post	2.37	DOWN	38.20	0.614373	
CGI_10020548	.	Pre	Post	2.37	DOWN	12.12	0.504662	
CGI_10022070	.	Pre	Post	2.37	DOWN	3.42	0.3383	
CGI_10022216	.	Pre	Post	2.37	UP	8.87	0.49192	
CGI_10022996	.	Pre	Post	2.37	DOWN	51.34	0.0793078	
CGI_10024127	.	Pre	Post	2.37	UP	3.89	0.364732	
CGI_10024528	.	Pre	Post	2.37	DOWN	6.31	0.56718	
CGI_10026732	.	Pre	Post	2.37	DOWN	10.85	0.0414297	
CGI_10027597	.	Pre	Post	2.37	UP	11.69	0.751257	
CGI_10028457	.	Pre	Post	2.37	UP	3.84	0.434407	
XLOC_000127	-	Pre	Post	2.37	UP	19.43	0.308835	
XLOC_000502	-	Pre	Post	2.37	UP	4.89	0.362351	
XLOC_001625	CGI_10003110	Pre	Post	2.37	UP	417.38	0.592118	
XLOC_002745	-	Pre	Post	2.37	UP	4.36	0.624045	
XLOC_006591	-	Pre	Post	2.37	UP	10.31	0.380547	
XLOC_010110	-	Pre	Post	2.37	UP	12.22	0.269233	
XLOC_014921	-	Pre	Post	2.37	UP	3.92	0.341522	
XLOC_015153	-	Pre	Post	2.37	UP	11.69	0.405339	
XLOC_017200	-	Pre	Post	2.37	DOWN	233.58	0.109458	
XLOC_018325	-	Pre	Post	2.37	DOWN	85.00	0.330712	
XLOC_019777	-	Pre	Post	2.37	UP	259.89	0.585353	
XLOC_021392	-	Pre	Post	2.37	UP	2.95	0.682367	
XLOC_025493	CGI_10009356	Pre	Post	2.37	UP	25.19	0.170437	
XLOC_027713	-	Pre	Post	2.37	UP	17.12	0.563284	
XLOC_031736	-	Pre	Post	2.37	UP	109.11	0.774984	
XLOC_033395	-	Pre	Post	2.37	UP	15.03	0.701175	
XLOC_034498	-	Pre	Post	2.37	UP	309.18	0.636425	
CGI_10000485	.	Pre	Post	2.36	DOWN	5.61	0.34563	
CGI_10002299	.	Pre	Post	2.36	UP	85.99	0.0399326	
CGI_10002751	.	Pre	Post	2.36	UP	33.87	0.114726	
CGI_10006102	.	Pre	Post	2.36	DOWN	2.96	0.624045	
CGI_10006759	.	Pre	Post	2.36	DOWN	30.98	0.0934818	
CGI_10008799	.	Pre	Post	2.36	DOWN	4.68	0.387497	
CGI_10009163	.	Pre	Post	2.36	UP	2.07	0.452076	
CGI_10011190	.	Pre	Post	2.36	UP	2.21	0.632665	
CGI_10012553	.	Pre	Post	2.36	DOWN	2.89	0.671669	
CGI_10012730	.	Pre	Post	2.36	DOWN	35.38	0.902134	
CGI_10015179	.	Pre	Post	2.36	UP	1.38	0.461095	
CGI_10017630	.	Pre	Post	2.36	DOWN	19.59	0.144751	
CGI_10018070	.	Pre	Post	2.36	UP	22.90	0.163229	
CGI_10018092	.	Pre	Post	2.36	UP	5.00	0.364317	
CGI_10018334	.	Pre	Post	2.36	DOWN	25.44	0.15048	
CGI_10018936	.	Pre	Post	2.36	UP	9.52	0.23916	
CGI_10020344	.	Pre	Post	2.36	UP	83.57	0.0899815	
CGI_10021120	.	Pre	Post	2.36	UP	1.57	0.785017	
CGI_10021868	.	Pre	Post	2.36	DOWN	2.06	0.686679	
CGI_10021928	.	Pre	Post	2.36	DOWN	7.27	0.285368	
CGI_10021989	.	Pre	Post	2.36	UP	66.46	0.155803	
CGI_10022068	.	Pre	Post	2.36	DOWN	17.54	0.211964	
CGI_10022950	.	Pre	Post	2.36	UP	4.10	0.591519	
CGI_10023023	.	Pre	Post	2.36	UP	5.92	0.451305	
CGI_10024591	.	Pre	Post	2.36	DOWN	5519.88	0.188755	
CGI_10025640	.	Pre	Post	2.36	UP	2.14	0.586821	
CGI_10026276	.	Pre	Post	2.36	UP	3.36	0.841957	
CGI_10026509	.	Pre	Post	2.36	DOWN	48.54	0.0677574	
CGI_10027687	.	Pre	Post	2.36	DOWN	9.52	0.188092	
CGI_10027979	.	Pre	Post	2.36	DOWN	2.84	0.372884	
CGI_10028038	.	Pre	Post	2.36	DOWN	6.12	0.478786	
CGI_10028653	.	Pre	Post	2.36	UP	5.38	0.232939	
XLOC_000522	-	Pre	Post	2.36	DOWN	6.36	0.557609	
XLOC_003948	CGI_10008525	Pre	Post	2.36	UP	7.82	0.608784	
XLOC_005036	tRNA-Thr	Pre	Post	2.36	UP	19.05	0.0789308	
XLOC_005641	-	Pre	Post	2.36	UP	254.66	0.0482682	
XLOC_006528	-	Pre	Post	2.36	UP	9.62	0.621679	
XLOC_009468	-	Pre	Post	2.36	DOWN	9.52	0.515812	
XLOC_013160	-	Pre	Post	2.36	UP	32.69	0.269233	
XLOC_016445	-	Pre	Post	2.36	UP	53.38	0.542448	
XLOC_017419	CGI_10026590	Pre	Post	2.36	UP	22.44	0.587795	
XLOC_019325	-	Pre	Post	2.36	UP	8.84	0.527505	
XLOC_019431	-	Pre	Post	2.36	DOWN	21.58	0.691184	
XLOC_028288	-	Pre	Post	2.36	DOWN	41.53	0.42275	
XLOC_029298	-	Pre	Post	2.36	UP	3.39	0.375864	
XLOC_030277	-	Pre	Post	2.36	UP	750.67	0.494929	
XLOC_031244	-	Pre	Post	2.36	UP	3.46	0.636785	
XLOC_032766	-	Pre	Post	2.36	UP	14.26	0.19627	
CGI_10001869	.	Pre	Post	2.35	UP	12.77	0.194084	
CGI_10002905	.	Pre	Post	2.35	DOWN	29.86	0.0988692	
CGI_10002982	.	Pre	Post	2.35	DOWN	7.56	0.468408	
CGI_10005003	.	Pre	Post	2.35	DOWN	6.69	0.511305	
CGI_10005145	.	Pre	Post	2.35	DOWN	7.80	0.153195	
CGI_10005694	.	Pre	Post	2.35	DOWN	2.67	0.404651	
CGI_10006803	.	Pre	Post	2.35	DOWN	8.20	0.298106	
CGI_10006888	.	Pre	Post	2.35	UP	7.93	0.348607	
CGI_10007354	.	Pre	Post	2.35	DOWN	56.03	0.239806	
CGI_10007466	.	Pre	Post	2.35	DOWN	6.92	0.311328	
CGI_10008190	.	Pre	Post	2.35	UP	1.46	0.428856	
CGI_10008241	.	Pre	Post	2.35	DOWN	133.78	0.388036	
CGI_10008284	.	Pre	Post	2.35	UP	19.32	0.190419	
CGI_10008375	.	Pre	Post	2.35	DOWN	65.91	0.554573	
CGI_10009465	.	Pre	Post	2.35	DOWN	2.18	0.544296	
CGI_10009474	.	Pre	Post	2.35	UP	17.10	0.497373	
CGI_10010264	.	Pre	Post	2.35	DOWN	16.07	0.23485	
CGI_10010794	.	Pre	Post	2.35	UP	4.35	0.476078	
CGI_10010853	.	Pre	Post	2.35	DOWN	13.59	0.209756	
CGI_10011390	.	Pre	Post	2.35	DOWN	56.93	0.0409378	
CGI_10013817	.	Pre	Post	2.35	UP	1.66	0.541139	
CGI_10014624	.	Pre	Post	2.35	UP	13.56	0.245443	
CGI_10015535	.	Pre	Post	2.35	UP	15.63	0.24221	
CGI_10016568	.	Pre	Post	2.35	UP	6.20	0.858136	
CGI_10019200	.	Pre	Post	2.35	UP	10.14	0.412501	
CGI_10019250	.	Pre	Post	2.35	DOWN	3.77	0.534417	
CGI_10019738	.	Pre	Post	2.35	UP	5.42	0.498368	
CGI_10022821	.	Pre	Post	2.35	DOWN	6.81	0.0664605	
CGI_10024548	.	Pre	Post	2.35	UP	3.02	0.427152	
CGI_10024784	.	Pre	Post	2.35	DOWN	76.06	0.337692	
CGI_10025515	.	Pre	Post	2.35	DOWN	2.73	0.357983	
CGI_10027074	.	Pre	Post	2.35	DOWN	27.81	0.52913	
CGI_10027514	.	Pre	Post	2.35	UP	37.58	0.0518405	
CGI_10027970	.	Pre	Post	2.35	UP	7.52	0.0858537	
CGI_10028136	.	Pre	Post	2.35	UP	345.57	0.0831346	
CGI_10028886	.	Pre	Post	2.35	UP	6.17	0.264087	
XLOC_000595	-	Pre	Post	2.35	DOWN	4.70	0.580128	
XLOC_001016	-	Pre	Post	2.35	UP	477.61	0.566	
XLOC_007915	-	Pre	Post	2.35	DOWN	1.87	0.562275	
XLOC_008188	-	Pre	Post	2.35	UP	4.36	0.449816	
XLOC_014587	CGI_10010979	Pre	Post	2.35	DOWN	32.08	0.407648	
XLOC_020031	-	Pre	Post	2.35	UP	4.44	0.474714	
XLOC_023372	CGI_10005854	Pre	Post	2.35	UP	6.30	0.490957	
XLOC_025905	CGI_10010311	Pre	Post	2.35	DOWN	13.21	0.690215	
XLOC_031947	-	Pre	Post	2.35	UP	814.75	0.616117	
CGI_10000258	.	Pre	Post	2.34	DOWN	5.55	0.555058	
CGI_10001658	.	Pre	Post	2.34	DOWN	33.73	0.0573058	
CGI_10002653	.	Pre	Post	2.34	UP	6.47	0.337278	
CGI_10003253	.	Pre	Post	2.34	UP	24.88	0.435188	
CGI_10003604	.	Pre	Post	2.34	UP	113.46	0.205127	
CGI_10003653	.	Pre	Post	2.34	UP	32.71	0.372065	
CGI_10003769	.	Pre	Post	2.34	UP	7.53	0.585198	
CGI_10006303	.	Pre	Post	2.34	UP	24.60	0.414692	
CGI_10007641	.	Pre	Post	2.34	UP	11.08	0.752741	
CGI_10009706	.	Pre	Post	2.34	DOWN	36.05	0.0555857	
CGI_10010841	.	Pre	Post	2.34	DOWN	30.95	0.243108	
CGI_10011992	.	Pre	Post	2.34	UP	27.38	0.585606	
CGI_10012022	.	Pre	Post	2.34	DOWN	2.19	0.530298	
CGI_10012366	.	Pre	Post	2.34	DOWN	2.76	0.349111	
CGI_10012402	.	Pre	Post	2.34	DOWN	18.06	0.25282	
CGI_10012686	.	Pre	Post	2.34	DOWN	17.41	0.231984	
CGI_10014030	.	Pre	Post	2.34	UP	12.74	0.172758	
CGI_10015143	.	Pre	Post	2.34	DOWN	3.90	0.427519	
CGI_10015659	.	Pre	Post	2.34	UP	3.18	0.489407	
CGI_10016264	.	Pre	Post	2.34	DOWN	7.84	0.234277	
CGI_10016476	.	Pre	Post	2.34	UP	16.82	0.106374	
CGI_10017072	.	Pre	Post	2.34	DOWN	10.68	0.176075	
CGI_10017620	.	Pre	Post	2.34	UP	8.80	0.339172	
CGI_10019291	.	Pre	Post	2.34	DOWN	6.79	0.240671	
CGI_10019505	.	Pre	Post	2.34	UP	2.46	0.435259	
CGI_10020064	.	Pre	Post	2.34	UP	43.55	0.544858	
CGI_10021046	.	Pre	Post	2.34	DOWN	5.53	0.216226	
CGI_10021288	.	Pre	Post	2.34	DOWN	13.74	0.380557	
CGI_10021881	.	Pre	Post	2.34	DOWN	2.77	0.445891	
CGI_10022345	.	Pre	Post	2.34	DOWN	4.30	0.373851	
CGI_10022680	.	Pre	Post	2.34	DOWN	30.38	0.217537	
CGI_10022898	.	Pre	Post	2.34	DOWN	89.60	0.109842	
CGI_10023675	.	Pre	Post	2.34	DOWN	17.71	0.11106	
CGI_10023729	.	Pre	Post	2.34	DOWN	1.44	0.825803	
CGI_10025065	.	Pre	Post	2.34	UP	3.12	0.331895	
CGI_10025528	.	Pre	Post	2.34	DOWN	12.80	0.0795372	
CGI_10025668	.	Pre	Post	2.34	UP	54.50	0.0805786	
CGI_10026222	.	Pre	Post	2.34	UP	147.23	0.459549	
CGI_10026557	.	Pre	Post	2.34	UP	35.63	0.12665	
CGI_10026566	.	Pre	Post	2.34	UP	4.24	0.639654	
CGI_10027882	.	Pre	Post	2.34	UP	23.99	0.0514366	
XLOC_002257	-	Pre	Post	2.34	UP	6.03	0.254637	
XLOC_002903	-	Pre	Post	2.34	UP	3.18	0.633603	
XLOC_004331	-	Pre	Post	2.34	UP	4.12	0.575664	
XLOC_011625	-	Pre	Post	2.34	UP	1.54	0.717902	
XLOC_012898	-	Pre	Post	2.34	UP	4.23	0.636132	
XLOC_014674	CGI_10020919	Pre	Post	2.34	UP	2.06	0.845238	
XLOC_016725	-	Pre	Post	2.34	UP	5.39	0.367796	
XLOC_016973	-	Pre	Post	2.34	UP	10.79	0.337059	
XLOC_019676	-	Pre	Post	2.34	UP	5.28	0.403957	
XLOC_026201	CGI_10011398	Pre	Post	2.34	UP	22.54	0.0997478	
XLOC_028877	-	Pre	Post	2.34	DOWN	2.61	0.481545	
XLOC_029692	-	Pre	Post	2.34	UP	22.43	0.60681	
XLOC_030413	-	Pre	Post	2.34	DOWN	35.01	0.140841	
XLOC_034874	-	Pre	Post	2.34	UP	4.13	0.623958	
CGI_10000312	.	Pre	Post	2.33	DOWN	7.40	0.586313	
CGI_10001567	.	Pre	Post	2.33	UP	30.97	0.18547	
CGI_10003582	.	Pre	Post	2.33	UP	11.70	0.774862	
CGI_10003719	.	Pre	Post	2.33	UP	8.40	0.307362	
CGI_10004504	.	Pre	Post	2.33	UP	27.97	0.236134	
CGI_10007212	.	Pre	Post	2.33	UP	271.98	0.0452421	
CGI_10008857	.	Pre	Post	2.33	UP	47.71	0.0491392	
CGI_10009014	.	Pre	Post	2.33	DOWN	59.67	0.566115	
CGI_10009368	.	Pre	Post	2.33	UP	197.19	0.0803186	
CGI_10010941	.	Pre	Post	2.33	UP	102.28	0.0467212	
CGI_10010954	.	Pre	Post	2.33	DOWN	10.43	0.817535	
CGI_10012928	.	Pre	Post	2.33	DOWN	19.81	0.238502	
CGI_10013578	.	Pre	Post	2.33	DOWN	2146.33	0.0425008	
CGI_10013734	.	Pre	Post	2.33	UP	88.22	0.0623275	
CGI_10013877	.	Pre	Post	2.33	DOWN	10.01	0.147796	
CGI_10014007	.	Pre	Post	2.33	UP	7.22	0.353511	
CGI_10016217	.	Pre	Post	2.33	DOWN	39.66	0.0564063	
CGI_10016292	.	Pre	Post	2.33	DOWN	18.10	0.578132	
CGI_10023029	.	Pre	Post	2.33	UP	10.16	0.467322	
CGI_10024687	.	Pre	Post	2.33	UP	9.13	0.286611	
CGI_10026693	.	Pre	Post	2.33	DOWN	16.69	0.486715	
CGI_10026789	.	Pre	Post	2.33	UP	19.94	0.254811	
CGI_10028287	.	Pre	Post	2.33	DOWN	686.17	0.0472321	
XLOC_000554	-	Pre	Post	2.33	UP	4.22	0.509627	
XLOC_001053	-	Pre	Post	2.33	UP	2.87	0.619825	
XLOC_004451	-	Pre	Post	2.33	UP	10.24	0.446942	
XLOC_004702	CGI_10023797	Pre	Post	2.33	UP	8.44	0.0902326	
XLOC_005504	-	Pre	Post	2.33	UP	32.39	0.157972	
XLOC_005506	-	Pre	Post	2.33	DOWN	18.75	0.574111	
XLOC_005846	-	Pre	Post	2.33	DOWN	10.76	0.442944	
XLOC_007529	-	Pre	Post	2.33	DOWN	5.40	0.84823	
XLOC_007736	CGI_10000274	Pre	Post	2.33	UP	48.89	0.0844102	
XLOC_007859	-	Pre	Post	2.33	UP	21.44	0.10851	
XLOC_009305	-	Pre	Post	2.33	UP	5.44	0.254957	
XLOC_010143	CGI_10011769	Pre	Post	2.33	DOWN	33.62	0.400006	
XLOC_011078	CGI_10015213	Pre	Post	2.33	UP	7.91	0.743841	
XLOC_015793	-	Pre	Post	2.33	UP	57.75	0.885962	
XLOC_017081	-	Pre	Post	2.33	UP	5.70	0.497948	
XLOC_018391	-	Pre	Post	2.33	DOWN	10.67	0.432192	
XLOC_019064	-	Pre	Post	2.33	UP	5.42	0.636941	
XLOC_020532	-	Pre	Post	2.33	DOWN	2.47	0.527994	
XLOC_021305	-	Pre	Post	2.33	UP	43.59	0.538031	
XLOC_029232	CGI_10023656	Pre	Post	2.33	DOWN	5.75	0.367829	
XLOC_030362	CGI_10016396	Pre	Post	2.33	DOWN	20.07	0.690881	
XLOC_033540	-	Pre	Post	2.33	UP	23.47	0.344863	
XLOC_034320	CGI_10017507	Pre	Post	2.33	UP	51.01	0.393657	
XLOC_035707	-	Pre	Post	2.33	DOWN	4.78	0.540432	
XLOC_035764	CGI_10021564	Pre	Post	2.33	DOWN	7.38	0.604352	
CGI_10000232	.	Pre	Post	2.32	DOWN	33.03	0.34699	
CGI_10000284	.	Pre	Post	2.32	DOWN	8.76	0.256511	
CGI_10001306	.	Pre	Post	2.32	DOWN	28.43	0.502927	
CGI_10003910	.	Pre	Post	2.32	UP	18.81	0.473842	
CGI_10007076	.	Pre	Post	2.32	UP	8.17	0.432835	
CGI_10008504	.	Pre	Post	2.32	DOWN	24.49	0.157845	
CGI_10009092	.	Pre	Post	2.32	DOWN	73.82	0.139952	
CGI_10010272	.	Pre	Post	2.32	UP	3.68	0.271204	
CGI_10010327	.	Pre	Post	2.32	UP	2.86	0.336116	
CGI_10010389	.	Pre	Post	2.32	UP	42.61	0.252089	
CGI_10012064	.	Pre	Post	2.32	DOWN	1.48	0.883001	
CGI_10013237	.	Pre	Post	2.32	DOWN	11.30	0.198168	
CGI_10014182	.	Pre	Post	2.32	DOWN	83.28	0.340959	
CGI_10015511	.	Pre	Post	2.32	UP	3.89	0.341582	
CGI_10015545	.	Pre	Post	2.32	DOWN	6.33	0.295163	
CGI_10016257	.	Pre	Post	2.32	DOWN	27.55	0.107253	
CGI_10019071	.	Pre	Post	2.32	DOWN	14.70	0.0713865	
CGI_10019551	.	Pre	Post	2.32	DOWN	3.47	0.838407	
CGI_10020224	.	Pre	Post	2.32	DOWN	9.73	0.263346	
CGI_10022384	.	Pre	Post	2.32	DOWN	49.60	0.276705	
CGI_10024475	.	Pre	Post	2.32	DOWN	246.38	0.0377813	
CGI_10025823	.	Pre	Post	2.32	DOWN	2.27	0.437201	
CGI_10026617	.	Pre	Post	2.32	UP	125.28	0.0341942	
CGI_10027764	.	Pre	Post	2.32	DOWN	1.87	0.418498	
CGI_10028786	.	Pre	Post	2.32	UP	21.72	0.163579	
XLOC_005031	-	Pre	Post	2.32	UP	3.93	0.416123	
XLOC_005804	-	Pre	Post	2.32	UP	6.21	0.379317	
XLOC_007383	-	Pre	Post	2.32	DOWN	5.58	0.52266	
XLOC_014167	-	Pre	Post	2.32	DOWN	2.68	0.693245	
XLOC_015910	-	Pre	Post	2.32	UP	23.16	0.498234	
XLOC_017463	CGI_10007548	Pre	Post	2.32	UP	17.64	0.483135	
XLOC_020950	-	Pre	Post	2.32	UP	2.93	0.70658	
XLOC_022549	-	Pre	Post	2.32	UP	8.48	0.691443	
XLOC_023413	CGI_10005862	Pre	Post	2.32	UP	8.04	0.515812	
XLOC_023701	-	Pre	Post	2.32	DOWN	61.00	0.0609299	
XLOC_024705	-	Pre	Post	2.32	UP	30.41	0.225928	
XLOC_025106	-	Pre	Post	2.32	UP	54.21	0.370611	
XLOC_027312	-	Pre	Post	2.32	UP	7.10	0.515812	
XLOC_028172	-	Pre	Post	2.32	UP	220.05	0.512383	
XLOC_033854	CGI_10006490	Pre	Post	2.32	DOWN	4.71	0.636383	
CGI_10000377	.	Pre	Post	2.31	UP	4.39	0.639421	
CGI_10001157	.	Pre	Post	2.31	UP	3.52	0.528591	
CGI_10003351	.	Pre	Post	2.31	UP	10.95	0.689189	
CGI_10005147	.	Pre	Post	2.31	UP	12.90	0.786437	
CGI_10005888	.	Pre	Post	2.31	UP	1.76	0.479401	
CGI_10007169	.	Pre	Post	2.31	DOWN	20.17	0.249403	
CGI_10008573	.	Pre	Post	2.31	UP	2.13	0.829338	
CGI_10008587	.	Pre	Post	2.31	UP	4.64	0.368853	
CGI_10008673	.	Pre	Post	2.31	UP	15.86	0.178044	
CGI_10008753	.	Pre	Post	2.31	UP	13.32	0.644405	
CGI_10011961	.	Pre	Post	2.31	UP	6.40	0.303956	
CGI_10012173	.	Pre	Post	2.31	UP	5.72	0.352242	
CGI_10012409	.	Pre	Post	2.31	DOWN	1.56	0.517638	
CGI_10012542	.	Pre	Post	2.31	DOWN	37.38	0.218246	
CGI_10013127	.	Pre	Post	2.31	DOWN	5.42	0.504899	
CGI_10014382	.	Pre	Post	2.31	UP	2.60	0.583233	
CGI_10014974	.	Pre	Post	2.31	DOWN	6.19	0.337311	
CGI_10015104	.	Pre	Post	2.31	UP	9.63	0.306146	
CGI_10016503	.	Pre	Post	2.31	UP	21.85	0.195037	
CGI_10016565	.	Pre	Post	2.31	DOWN	56.61	0.0509388	
CGI_10017099	.	Pre	Post	2.31	DOWN	9.88	0.0589049	
CGI_10018373	.	Pre	Post	2.31	UP	5.91	0.34309	
CGI_10018844	.	Pre	Post	2.31	DOWN	2.66	0.527274	
CGI_10022298	.	Pre	Post	2.31	UP	17.58	0.203623	
CGI_10022920	.	Pre	Post	2.31	DOWN	13.04	0.155718	
CGI_10023866	.	Pre	Post	2.31	UP	3.91	0.72251	
CGI_10023968	.	Pre	Post	2.31	UP	4.72	0.330016	
CGI_10028037	.	Pre	Post	2.31	DOWN	1080.05	0.103833	
XLOC_000248	-	Pre	Post	2.31	UP	7.94	0.462492	
XLOC_000405	-	Pre	Post	2.31	DOWN	12.82	0.429494	
XLOC_001180	CGI_10000795	Pre	Post	2.31	UP	11.51	0.165855	
XLOC_007744	-	Pre	Post	2.31	DOWN	3.32	0.472081	
XLOC_007760	CGI_10026757	Pre	Post	2.31	UP	10.68	0.180682	
XLOC_008358	-	Pre	Post	2.31	UP	14.10	0.298102	
XLOC_010508	-	Pre	Post	2.31	UP	19.99	0.170286	
XLOC_010766	CGI_10007424	Pre	Post	2.31	UP	3.52	0.399621	
XLOC_012285	-	Pre	Post	2.31	DOWN	8.60	0.337278	
XLOC_012821	CGI_10024382	Pre	Post	2.31	DOWN	6.78	0.590176	
XLOC_014688	-	Pre	Post	2.31	UP	2.40	0.617064	
XLOC_017661	-	Pre	Post	2.31	DOWN	3.15	0.475293	
XLOC_018110	-	Pre	Post	2.31	DOWN	2.19	0.631684	
XLOC_021685	-	Pre	Post	2.31	UP	328.59	0.0495084	
XLOC_023657	-	Pre	Post	2.31	UP	105.86	0.335709	
XLOC_023951	-	Pre	Post	2.31	UP	4.63	0.638043	
XLOC_030510	-	Pre	Post	2.31	UP	4.51	0.500532	
XLOC_032356	-	Pre	Post	2.31	DOWN	20.28	0.71994	
XLOC_033495	-	Pre	Post	2.31	UP	14.84	0.8168	
XLOC_035116	-	Pre	Post	2.31	DOWN	6.20	0.523496	
CGI_10000631	.	Pre	Post	2.30	UP	146.30	0.17484	
CGI_10004760	.	Pre	Post	2.30	DOWN	5.48	0.0522998	
CGI_10005278	.	Pre	Post	2.30	DOWN	92.02	0.123433	
CGI_10005525	.	Pre	Post	2.30	DOWN	8.65	0.0892427	
CGI_10005984	.	Pre	Post	2.30	UP	3.62	0.334735	
CGI_10006406	.	Pre	Post	2.30	DOWN	5.05	0.154348	
CGI_10006638	.	Pre	Post	2.30	UP	54.76	0.222869	
CGI_10007474	.	Pre	Post	2.30	DOWN	11.24	0.179669	
CGI_10008962	.	Pre	Post	2.30	DOWN	20.05	0.368642	
CGI_10009810	.	Pre	Post	2.30	UP	5.04	0.629616	
CGI_10009994	.	Pre	Post	2.30	DOWN	3.79	0.447605	
CGI_10011047	.	Pre	Post	2.30	DOWN	59.57	0.0274146	
CGI_10011872	.	Pre	Post	2.30	UP	7.19	0.338818	
CGI_10013361	.	Pre	Post	2.30	UP	5.46	0.537875	
CGI_10015248	.	Pre	Post	2.30	UP	29.24	0.220604	
CGI_10015713	.	Pre	Post	2.30	DOWN	31.44	0.0352832	
CGI_10015897	.	Pre	Post	2.30	UP	3.00	0.50382	
CGI_10017513	.	Pre	Post	2.30	UP	4.01	0.517999	
CGI_10020688	.	Pre	Post	2.30	DOWN	39.26	0.346882	
CGI_10021493	.	Pre	Post	2.30	UP	5.11	0.476358	
CGI_10021541	.	Pre	Post	2.30	DOWN	16.10	0.418947	
CGI_10021861	.	Pre	Post	2.30	UP	28.61	0.164604	
CGI_10022935	.	Pre	Post	2.30	DOWN	3.21	0.430053	
CGI_10023928	.	Pre	Post	2.30	DOWN	64.24	0.0414297	
CGI_10025307	.	Pre	Post	2.30	UP	128.81	0.189096	
CGI_10026598	.	Pre	Post	2.30	DOWN	14.64	0.134792	
CGI_10026856	.	Pre	Post	2.30	UP	1.88	0.79611	
CGI_10027498	.	Pre	Post	2.30	UP	1.93	0.532844	
CGI_10027660	.	Pre	Post	2.30	DOWN	1.83	0.201998	
CGI_10028776	.	Pre	Post	2.30	UP	36.51	0.124144	
CGI_10028847	.	Pre	Post	2.30	DOWN	5.29	0.71994	
XLOC_000048	-	Pre	Post	2.30	DOWN	19.89	0.49947	
XLOC_000293	-	Pre	Post	2.30	UP	5.89	0.417276	
XLOC_000746	-	Pre	Post	2.30	UP	20.88	0.293844	
XLOC_002817	-	Pre	Post	2.30	DOWN	3.02	0.568012	
XLOC_004936	-	Pre	Post	2.30	DOWN	627.39	0.143734	
XLOC_005147	-	Pre	Post	2.30	DOWN	4.03	0.675703	
XLOC_005678	-	Pre	Post	2.30	DOWN	33.44	0.16144	
XLOC_008015	CGI_10022892	Pre	Post	2.30	DOWN	13.17	0.272689	
XLOC_008266	CGI_10024890	Pre	Post	2.30	DOWN	6.41	0.449654	
XLOC_016231	-	Pre	Post	2.30	UP	2.08	0.693268	
XLOC_017270	-	Pre	Post	2.30	UP	2.91	0.476188	
XLOC_018058	-	Pre	Post	2.30	UP	90.71	0.427327	
XLOC_019733	-	Pre	Post	2.30	UP	2.47	0.477305	
XLOC_022617	-	Pre	Post	2.30	UP	3.34	0.497558	
XLOC_023857	-	Pre	Post	2.30	DOWN	3.18	0.525677	
XLOC_024172	-	Pre	Post	2.30	DOWN	76.10	0.15231	
XLOC_025292	-	Pre	Post	2.30	UP	3.08	0.530009	
XLOC_026742	CGI_10013657	Pre	Post	2.30	UP	274.63	0.844728	
XLOC_029162	-	Pre	Post	2.30	UP	15.54	0.189526	
XLOC_032192	-	Pre	Post	2.30	DOWN	7.70	0.367954	
XLOC_032436	CGI_10022001	Pre	Post	2.30	DOWN	10.19	0.337757	
CGI_10000019	.	Pre	Post	2.29	UP	10.03	0.452747	
CGI_10000087	.	Pre	Post	2.29	UP	2.16	0.440279	
CGI_10000901	.	Pre	Post	2.29	DOWN	54.15	0.662428	
CGI_10001354	.	Pre	Post	2.29	UP	19.08	0.133005	
CGI_10001591	.	Pre	Post	2.29	DOWN	73.45	0.170437	
CGI_10001737	.	Pre	Post	2.29	UP	23.08	0.142889	
CGI_10002599	.	Pre	Post	2.29	UP	3.44	0.380472	
CGI_10003922	.	Pre	Post	2.29	UP	11.62	0.466991	
CGI_10004010	.	Pre	Post	2.29	UP	4.35	0.428527	
CGI_10004766	.	Pre	Post	2.29	DOWN	2.99	0.294995	
