gene_id	gene_name	sample1	sample2	fold_change	direction	total_fpkm	q-value	gene_description
CGI_10010706	.	Pre	Post	3.13	DOWN	40.30	0.00215	
CGI_10020687	.	Pre	Post	3.13	DOWN	14.17	0.0336711	
CGI_10025593	.	Pre	Post	3.13	DOWN	292.38	0.00215	
CGI_10026240	.	Pre	Post	3.13	DOWN	9.42	0.0487647	
CGI_10026641	.	Pre	Post	3.13	DOWN	13.47	0.00785737	
CGI_10003467	.	Pre	Post	3.11	DOWN	10.84	0.00382598	
CGI_10019324	.	Pre	Post	3.11	DOWN	6.14	0.0167552	
CGI_10025996	.	Pre	Post	3.11	UP	69.14	0.0214053	
CGI_10026966	.	Pre	Post	3.11	DOWN	7.65	0.0405712	
CGI_10013028	.	Pre	Post	3.10	UP	14.52	0.0352832	
CGI_10020563	.	Pre	Post	3.10	DOWN	23.56	0.0131324	
CGI_10021730	.	Pre	Post	3.10	DOWN	27.87	0.0214053	
CGI_10027225	.	Pre	Post	3.10	UP	19.80	0.0158076	
CGI_10027385	.	Pre	Post	3.10	DOWN	79.37	0.039393	
XLOC_026206	CGI_10011402	Pre	Post	3.10	DOWN	33.57	0.00889927	
XLOC_032346	CGI_10006599	Pre	Post	3.10	UP	5.64	0.0199867	
XLOC_034803	CGI_10013440	Pre	Post	3.10	DOWN	18.81	0.0303911	
CGI_10008437	.	Pre	Post	3.09	UP	54.52	0.04363	
XLOC_013544	CGI_10026303	Pre	Post	3.09	DOWN	152.37	0.00666529	
CGI_10001530	.	Pre	Post	3.08	UP	33.70	0.0409378	
CGI_10013924	.	Pre	Post	3.08	DOWN	76.30	0.0495084	
CGI_10017246	.	Pre	Post	3.08	DOWN	67.37	0.0284851	
CGI_10022804	.	Pre	Post	3.08	DOWN	12.59	0.0191388	
CGI_10025762	.	Pre	Post	3.08	DOWN	72.29	0.0367095	
XLOC_013390	CGI_10006715	Pre	Post	3.08	UP	13.00	0.0414297	
XLOC_015357	-	Pre	Post	3.08	UP	25.60	0.0324518	
CGI_10002654	.	Pre	Post	3.07	DOWN	87.17	0.00889927	
CGI_10004330	.	Pre	Post	3.07	DOWN	92.10	0.00215	
CGI_10004779	.	Pre	Post	3.07	DOWN	21.17	0.0214053	
CGI_10007701	.	Pre	Post	3.07	UP	8.01	0.0336711	
CGI_10010918	.	Pre	Post	3.07	DOWN	41.90	0.00382598	
CGI_10012490	.	Pre	Post	3.07	DOWN	298.19	0.00215	
CGI_10014195	.	Pre	Post	3.07	UP	13.13	0.026909	
XLOC_009040	-	Pre	Post	3.07	DOWN	594.16	0.0228219	
CGI_10016019	.	Pre	Post	3.06	DOWN	21.00	0.0100156	
CGI_10023476	.	Pre	Post	3.06	DOWN	39.40	0.00382598	
XLOC_015292	CGI_10010022	Pre	Post	3.06	DOWN	137.51	0.0174366	
CGI_10009348	.	Pre	Post	3.05	DOWN	24.93	0.00215	
CGI_10010676	.	Pre	Post	3.05	DOWN	84.22	0.00215	
CGI_10020043	.	Pre	Post	3.05	DOWN	47.27	0.0206627	
CGI_10028370	.	Pre	Post	3.04	DOWN	187.21	0.00382598	
XLOC_032826	-	Pre	Post	3.04	DOWN	777.83	0.0290306	
CGI_10008245	.	Pre	Post	3.03	DOWN	43.23	0.026909	
CGI_10014506	.	Pre	Post	3.03	DOWN	31.74	0.0409378	
CGI_10028928	.	Pre	Post	3.03	DOWN	21.09	0.014125	
CGI_10004764	.	Pre	Post	3.02	DOWN	7.53	0.0457971	
CGI_10011513	.	Pre	Post	3.02	UP	174.96	0.0336711	
CGI_10012725	.	Pre	Post	3.02	UP	50.28	0.0317582	
CGI_10016711	.	Pre	Post	3.02	DOWN	30.43	0.00785737	
XLOC_032487	-	Pre	Post	3.02	UP	23.12	0.0191388	
CGI_10004273	.	Pre	Post	3.01	UP	23.21	0.014125	
CGI_10010234	.	Pre	Post	3.01	UP	7.02	0.0495084	
CGI_10015194	.	Pre	Post	3.01	DOWN	18.85	0.0100156	
CGI_10015300	.	Pre	Post	3.01	UP	15.10	0.026909	
CGI_10021714	.	Pre	Post	3.01	DOWN	6.74	0.0352832	
CGI_10021781	.	Pre	Post	3.01	DOWN	14.24	0.0242748	
CGI_10024789	.	Pre	Post	3.01	DOWN	76.79	0.026909	
XLOC_005534	CGI_10011846	Pre	Post	3.01	DOWN	23.37	0.04363	
CGI_10004220	.	Pre	Post	3.00	DOWN	503.78	0.00785737	
CGI_10006130	.	Pre	Post	3.00	DOWN	51.40	0.026909	
CGI_10009698	.	Pre	Post	3.00	DOWN	71.60	0.00666529	
CGI_10016261	.	Pre	Post	3.00	UP	26.09	0.0191388	
CGI_10020069	.	Pre	Post	3.00	UP	98.30	0.0377813	
CGI_10025686	.	Pre	Post	3.00	DOWN	247.81	0.0158076	
CGI_10003778	.	Pre	Post	2.99	UP	276.18	0.0191388	
CGI_10003854	.	Pre	Post	2.99	DOWN	31.92	0.0347071	
CGI_10004589	.	Pre	Post	2.99	DOWN	75.81	0.00535132	
CGI_10007656	.	Pre	Post	2.99	UP	14.52	0.0182498	
CGI_10010857	.	Pre	Post	2.99	DOWN	111.84	0.00382598	
CGI_10014040	.	Pre	Post	2.99	DOWN	14.58	0.014125	
CGI_10017362	.	Pre	Post	2.99	DOWN	22.69	0.00889927	
CGI_10022133	.	Pre	Post	2.99	UP	15.62	0.0249538	
XLOC_011738	-	Pre	Post	2.99	DOWN	33.20	0.0330663	
CGI_10009696	.	Pre	Post	2.98	DOWN	79.83	0.00535132	
CGI_10015451	.	Pre	Post	2.98	UP	152.69	0.00215	
CGI_10015782	.	Pre	Post	2.98	UP	69.53	0.0447659	
CGI_10018684	.	Pre	Post	2.98	DOWN	21.95	0.00535132	
CGI_10018887	.	Pre	Post	2.98	DOWN	9.77	0.0274146	
CGI_10023174	.	Pre	Post	2.98	UP	64.46	0.0100156	
CGI_10003593	.	Pre	Post	2.97	DOWN	22.66	0.0447659	
CGI_10011291	.	Pre	Post	2.97	DOWN	9.16	0.0409378	
CGI_10017533	.	Pre	Post	2.97	DOWN	273.79	0.0382406	
CGI_10027816	.	Pre	Post	2.97	DOWN	113.58	0.00215	
XLOC_021862	-	Pre	Post	2.97	DOWN	23.29	0.0414297	
XLOC_026061	-	Pre	Post	2.97	DOWN	99.12	0.0174366	
CGI_10005536	.	Pre	Post	2.96	UP	87.87	0.046262	
CGI_10008579	.	Pre	Post	2.96	UP	123.31	0.0310111	
CGI_10010945	.	Pre	Post	2.96	DOWN	57.45	0.0100156	
CGI_10007692	.	Pre	Post	2.95	DOWN	10.07	0.0330663	
CGI_10013319	.	Pre	Post	2.95	UP	207.08	0.0131324	
CGI_10011088	.	Pre	Post	2.94	DOWN	24.62	0.0249538	
CGI_10018756	.	Pre	Post	2.94	DOWN	35.79	0.0149661	
CGI_10026304	.	Pre	Post	2.94	DOWN	1144.63	0.0274146	
CGI_10026787	.	Pre	Post	2.94	DOWN	9.16	0.0235973	
CGI_10028806	.	Pre	Post	2.94	DOWN	211.89	0.0199867	
XLOC_000588	-	Pre	Post	2.94	UP	15.82	0.014125	
CGI_10005768	.	Pre	Post	2.93	UP	17.21	0.039393	
CGI_10006609	.	Pre	Post	2.93	DOWN	53.46	0.0324518	
CGI_10009055	.	Pre	Post	2.93	UP	27.01	0.0182498	
CGI_10020636	.	Pre	Post	2.93	UP	22.23	0.0158076	
CGI_10023709	.	Pre	Post	2.93	UP	1495.75	0.0419952	
CGI_10023855	.	Pre	Post	2.93	DOWN	65.50	0.00785737	
CGI_10027272	.	Pre	Post	2.93	DOWN	34.30	0.0242748	
CGI_10028440	.	Pre	Post	2.93	DOWN	27.33	0.00889927	
CGI_10004988	.	Pre	Post	2.92	UP	65.98	0.0149661	
CGI_10013766	.	Pre	Post	2.92	DOWN	22.16	0.00535132	
CGI_10013935	.	Pre	Post	2.92	DOWN	96.86	0.00785737	
CGI_10016784	.	Pre	Post	2.92	UP	77.32	0.00382598	
CGI_10018861	.	Pre	Post	2.92	DOWN	29.60	0.02965	
CGI_10024248	.	Pre	Post	2.92	UP	18.26	0.0174366	
CGI_10025029	.	Pre	Post	2.92	DOWN	39.90	0.0279467	
CGI_10005937	.	Pre	Post	2.91	DOWN	31.47	0.0221631	
CGI_10006610	.	Pre	Post	2.91	UP	1761.85	0.0174366	
CGI_10023580	.	Pre	Post	2.91	UP	110.06	0.0149661	
CGI_10025240	.	Pre	Post	2.91	UP	51.82	0.0131324	
CGI_10007304	.	Pre	Post	2.90	DOWN	69.39	0.00382598	
CGI_10010386	.	Pre	Post	2.90	DOWN	120.38	0.00785737	
CGI_10005127	.	Pre	Post	2.89	DOWN	34.44	0.0467212	
CGI_10010445	.	Pre	Post	2.89	DOWN	41.98	0.0182498	
CGI_10013419	.	Pre	Post	2.89	DOWN	704.88	0.00785737	
CGI_10022215	.	Pre	Post	2.89	DOWN	136.84	0.00382598	
CGI_10023983	.	Pre	Post	2.89	DOWN	70.09	0.00666529	
CGI_10027594	.	Pre	Post	2.89	DOWN	37.85	0.00215	
CGI_10004263	.	Pre	Post	2.88	UP	16.10	0.0264076	
CGI_10004489	.	Pre	Post	2.88	DOWN	22.20	0.0352832	
CGI_10017080	.	Pre	Post	2.88	DOWN	23.70	0.0467212	
CGI_10017643	.	Pre	Post	2.88	UP	12.52	0.0249538	
CGI_10021529	.	Pre	Post	2.88	DOWN	11.94	0.0405712	
CGI_10022545	.	Pre	Post	2.88	DOWN	83.04	0.0122017	
CGI_10025491	.	Pre	Post	2.88	DOWN	85.48	0.00382598	
CGI_10028811	.	Pre	Post	2.88	DOWN	21.23	0.0495084	
XLOC_019902	-	Pre	Post	2.88	DOWN	233.05	0.0430817	
XLOC_021770	CGI_10004012	Pre	Post	2.88	UP	43.83	0.0372623	
CGI_10001813	.	Pre	Post	2.87	UP	40.58	0.0167552	
CGI_10005452	.	Pre	Post	2.87	DOWN	12.38	0.00535132	
CGI_10008051	.	Pre	Post	2.87	UP	50.71	0.00382598	
CGI_10012437	.	Pre	Post	2.87	DOWN	18.32	0.0100156	
CGI_10016036	.	Pre	Post	2.87	DOWN	5482.89	0.0317582	
CGI_10024229	.	Pre	Post	2.87	DOWN	46.70	0.026909	
CGI_10001021	.	Pre	Post	2.86	UP	99.09	0.0347071	
CGI_10009086	.	Pre	Post	2.86	UP	358.30	0.0149661	
CGI_10013676	.	Pre	Post	2.86	UP	28.00	0.0182498	
CGI_10015817	.	Pre	Post	2.86	DOWN	32.44	0.0249538	
CGI_10025652	.	Pre	Post	2.86	DOWN	172.73	0.0457971	
CGI_10026220	.	Pre	Post	2.86	DOWN	100.87	0.00382598	
XLOC_005621	-	Pre	Post	2.86	DOWN	40.35	0.0409378	
CGI_10005344	.	Pre	Post	2.85	DOWN	25.04	0.0131324	
CGI_10011307	.	Pre	Post	2.85	UP	160.82	0.00889927	
CGI_10019739	.	Pre	Post	2.85	DOWN	28.15	0.0100156	
CGI_10020631	.	Pre	Post	2.85	UP	158.37	0.0336711	
XLOC_022313	-	Pre	Post	2.85	UP	30.50	0.0341942	
CGI_10010130	.	Pre	Post	2.84	DOWN	17.25	0.0228219	
CGI_10011233	.	Pre	Post	2.84	UP	20.16	0.0372623	
CGI_10020232	.	Pre	Post	2.84	DOWN	25.95	0.0149661	
XLOC_022450	CGI_10018572	Pre	Post	2.84	UP	186.70	0.0382406	
XLOC_022878	CGI_10005323	Pre	Post	2.84	UP	41.94	0.0491392	
XLOC_027543	-	Pre	Post	2.84	DOWN	49.66	0.00666529	
CGI_10006851	.	Pre	Post	2.83	DOWN	53.59	0.00215	
CGI_10007033	.	Pre	Post	2.83	DOWN	13.05	0.0122017	
CGI_10024651	.	Pre	Post	2.83	DOWN	43.50	0.00535132	
XLOC_000408	-	Pre	Post	2.83	UP	19.36	0.0452421	
XLOC_011757	CGI_10019664	Pre	Post	2.83	DOWN	36.89	0.0377813	
CGI_10004956	.	Pre	Post	2.82	DOWN	20.17	0.0303911	
CGI_10010446	.	Pre	Post	2.82	DOWN	9.25	0.0341942	
CGI_10027837	.	Pre	Post	2.82	DOWN	369.46	0.00785737	
CGI_10006785	.	Pre	Post	2.81	DOWN	40.87	0.0149661	
CGI_10007556	SLP	Pre	Post	2.81	DOWN	1859.64	0.0425008	
CGI_10009059	.	Pre	Post	2.81	UP	141.87	0.0274146	
CGI_10015848	.	Pre	Post	2.81	UP	229.49	0.0447659	
CGI_10027404	.	Pre	Post	2.81	DOWN	74.62	0.0100156	
CGI_10018855	.	Pre	Post	2.80	DOWN	100.07	0.0122017	
CGI_10003864	.	Pre	Post	2.79	UP	37.19	0.0324518	
CGI_10006300	.	Pre	Post	2.79	UP	309.14	0.0330663	
CGI_10008505	.	Pre	Post	2.79	DOWN	70.88	0.0495084	
CGI_10015746	.	Pre	Post	2.79	DOWN	9.78	0.0149661	
CGI_10016431	.	Pre	Post	2.79	DOWN	50.28	0.00666529	
CGI_10017543	.	Pre	Post	2.79	DOWN	281.51	0.0131324	
CGI_10019265	.	Pre	Post	2.79	DOWN	9.13	0.0284851	
CGI_10009865	.	Pre	Post	2.78	UP	27.16	0.0149661	
CGI_10010164	.	Pre	Post	2.78	DOWN	10.98	0.0487647	
CGI_10017544	.	Pre	Post	2.78	DOWN	230.65	0.00785737	
CGI_10028796	.	Pre	Post	2.78	UP	70.47	0.00889927	
CGI_10007338	.	Pre	Post	2.77	DOWN	34.61	0.0414297	
CGI_10010514	.	Pre	Post	2.77	DOWN	113.89	0.014125	
CGI_10012652	.	Pre	Post	2.77	DOWN	40.41	0.0447659	
CGI_10014051	.	Pre	Post	2.77	UP	17.00	0.00889927	
CGI_10001819	.	Pre	Post	2.76	DOWN	38.76	0.0158076	
CGI_10008211	.	Pre	Post	2.76	DOWN	25.29	0.0100156	
CGI_10017921	.	Pre	Post	2.76	DOWN	25.96	0.0122017	
CGI_10019651	.	Pre	Post	2.76	DOWN	20.21	0.0372623	
CGI_10022093	.	Pre	Post	2.76	DOWN	233.89	0.0255944	
CGI_10023348	.	Pre	Post	2.76	UP	7.54	0.0310111	
CGI_10005273	.	Pre	Post	2.75	UP	32.69	0.0228219	
CGI_10007879	.	Pre	Post	2.75	UP	104.07	0.0199867	
CGI_10016999	.	Pre	Post	2.75	DOWN	110.80	0.00666529	
CGI_10019574	.	Pre	Post	2.75	DOWN	78.42	0.00382598	
XLOC_027424	-	Pre	Post	2.75	UP	214.42	0.0274146	
CGI_10011266	.	Pre	Post	2.74	UP	39.92	0.0242748	
CGI_10012348	.	Pre	Post	2.74	DOWN	62.43	0.00666529	
CGI_10012877	.	Pre	Post	2.74	DOWN	82.93	0.00666529	
CGI_10018806	.	Pre	Post	2.74	DOWN	196.88	0.00535132	
CGI_10004086	.	Pre	Post	2.73	DOWN	18.33	0.0274146	
CGI_10006570	.	Pre	Post	2.73	DOWN	17.80	0.0249538	
CGI_10014307	.	Pre	Post	2.73	DOWN	54.21	0.0279467	
CGI_10023871	.	Pre	Post	2.73	DOWN	81.25	0.04363	
CGI_10028439	.	Pre	Post	2.73	DOWN	28.30	0.0122017	
CGI_10028772	.	Pre	Post	2.73	UP	52.17	0.0206627	
CGI_10006442	.	Pre	Post	2.72	DOWN	106.84	0.00785737	
CGI_10007165	.	Pre	Post	2.72	DOWN	16.26	0.0457971	
CGI_10012758	.	Pre	Post	2.72	DOWN	170.61	0.00889927	
CGI_10016842	.	Pre	Post	2.72	DOWN	152.55	0.0284851	
CGI_10021171	.	Pre	Post	2.72	DOWN	2054.21	0.0341942	
CGI_10022618	.	Pre	Post	2.72	DOWN	52.25	0.0214053	
CGI_10025607	.	Pre	Post	2.72	DOWN	21.52	0.0279467	
CGI_10026606	.	Pre	Post	2.72	UP	56.29	0.0214053	
CGI_10002641	.	Pre	Post	2.71	UP	89.89	0.00666529	
CGI_10007164	.	Pre	Post	2.71	DOWN	66.61	0.0167552	
CGI_10009816	.	Pre	Post	2.71	DOWN	144.21	0.00785737	
CGI_10015645	.	Pre	Post	2.71	DOWN	15.13	0.0100156	
XLOC_027103	CGI_10015284	Pre	Post	2.71	DOWN	50.46	0.0367095	
XLOC_028732	-	Pre	Post	2.71	DOWN	126.87	0.0191388	
CGI_10000334	.	Pre	Post	2.70	DOWN	24.10	0.0228219	
CGI_10008901	.	Pre	Post	2.70	DOWN	69.04	0.046262	
CGI_10024148	.	Pre	Post	2.70	DOWN	22.73	0.00666529	
CGI_10024966	.	Pre	Post	2.70	UP	84.46	0.0110432	
CGI_10004475	.	Pre	Post	2.69	UP	13.28	0.026909	
CGI_10005541	.	Pre	Post	2.69	UP	75.91	0.026909	
CGI_10015799	.	Pre	Post	2.69	DOWN	57.43	0.0167552	
CGI_10027388	.	Pre	Post	2.69	DOWN	99.79	0.0409378	
XLOC_027004	-	Pre	Post	2.69	UP	115.66	0.00666529	
CGI_10015908	.	Pre	Post	2.68	UP	116.42	0.0491392	
CGI_10025924	.	Pre	Post	2.68	DOWN	70.78	0.00785737	
CGI_10013004	.	Pre	Post	2.67	DOWN	11.14	0.0360485	
CGI_10021312	.	Pre	Post	2.67	DOWN	68.76	0.0100156	
XLOC_025015	-	Pre	Post	2.67	UP	34.48	0.0347071	
CGI_10015969	.	Pre	Post	2.66	UP	162.17	0.0279467	
CGI_10025016	.	Pre	Post	2.66	DOWN	202.35	0.00785737	
CGI_10026998	.	Pre	Post	2.66	DOWN	32.79	0.0472321	
XLOC_026691	CGI_10013101	Pre	Post	2.66	DOWN	112.19	0.0377813	
CGI_10007774	.	Pre	Post	2.65	DOWN	33.39	0.02965	
CGI_10008531	.	Pre	Post	2.65	DOWN	60.59	0.0206627	
CGI_10010943	.	Pre	Post	2.65	DOWN	220.62	0.0182498	
CGI_10013515	.	Pre	Post	2.65	DOWN	31.50	0.0167552	
CGI_10019667	.	Pre	Post	2.65	DOWN	17.25	0.0367095	
CGI_10025077	.	Pre	Post	2.65	DOWN	45.64	0.0100156	
CGI_10026645	.	Pre	Post	2.65	UP	41.14	0.0110432	
CGI_10028331	.	Pre	Post	2.65	DOWN	33.36	0.0419952	
CGI_10028818	.	Pre	Post	2.65	UP	23.12	0.0347071	
XLOC_015161	-	Pre	Post	2.65	UP	27.87	0.0206627	
CGI_10005670	.	Pre	Post	2.64	DOWN	37.97	0.0167552	
CGI_10006964	.	Pre	Post	2.64	DOWN	181.72	0.0158076	
CGI_10015159	.	Pre	Post	2.64	DOWN	188.50	0.0482682	
XLOC_024002	-	Pre	Post	2.64	UP	92.89	0.0242748	
CGI_10007820	.	Pre	Post	2.63	DOWN	11.84	0.0491392	
CGI_10011106	.	Pre	Post	2.63	DOWN	15.52	0.0290306	
CGI_10019403	.	Pre	Post	2.63	UP	45.36	0.0174366	
CGI_10021094	.	Pre	Post	2.63	DOWN	25.09	0.0425008	
CGI_10022526	.	Pre	Post	2.63	UP	121.73	0.0274146	
CGI_10026587	.	Pre	Post	2.63	DOWN	19.90	0.014125	
CGI_10028472	.	Pre	Post	2.63	DOWN	96.58	0.0110432	
CGI_10006216	.	Pre	Post	2.62	DOWN	115.74	0.0405712	
CGI_10008307	.	Pre	Post	2.62	DOWN	89.82	0.00785737	
CGI_10008941	.	Pre	Post	2.62	UP	236.43	0.0382406	
CGI_10016858	.	Pre	Post	2.62	DOWN	50.29	0.0110432	
CGI_10019135	.	Pre	Post	2.62	DOWN	105.55	0.0149661	
CGI_10019267	.	Pre	Post	2.62	DOWN	117.70	0.0457971	
CGI_10022095	.	Pre	Post	2.62	UP	109.71	0.0182498	
CGI_10023400	.	Pre	Post	2.62	DOWN	51.83	0.0290306	
CGI_10003870	.	Pre	Post	2.61	DOWN	71.79	0.0372623	
CGI_10008117	.	Pre	Post	2.61	DOWN	33.11	0.0131324	
CGI_10011431	.	Pre	Post	2.61	DOWN	53.76	0.02965	
CGI_10027024	.	Pre	Post	2.61	DOWN	110.30	0.0131324	
XLOC_028524	CGI_10027542	Pre	Post	2.61	UP	259.02	0.0235973	
CGI_10004029	.	Pre	Post	2.60	DOWN	37.86	0.00535132	
CGI_10011269	.	Pre	Post	2.60	UP	41.09	0.0274146	
CGI_10019584	.	Pre	Post	2.60	UP	107.50	0.0110432	
CGI_10022542	.	Pre	Post	2.60	DOWN	27.84	0.0405712	
CGI_10007711	.	Pre	Post	2.59	DOWN	90.08	0.0131324	
CGI_10014320	.	Pre	Post	2.59	DOWN	975.68	0.0491392	
CGI_10014557	.	Pre	Post	2.59	DOWN	19.25	0.0290306	
CGI_10017806	.	Pre	Post	2.59	DOWN	7.50	0.0487647	
XLOC_002831	-	Pre	Post	2.59	DOWN	34.33	0.0290306	
CGI_10000259	.	Pre	Post	2.58	UP	39.89	0.0310111	
CGI_10006408	.	Pre	Post	2.58	UP	30.43	0.0264076	
CGI_10006487	.	Pre	Post	2.58	DOWN	78.01	0.0206627	
CGI_10008434	.	Pre	Post	2.58	DOWN	78.25	0.0149661	
CGI_10009492	.	Pre	Post	2.58	UP	16.29	0.0425008	
CGI_10017030	.	Pre	Post	2.58	UP	17.06	0.0303911	
XLOC_027575	-	Pre	Post	2.58	UP	24.63	0.0279467	
CGI_10017553	.	Pre	Post	2.57	DOWN	363.04	0.0255944	
CGI_10021998	.	Pre	Post	2.57	DOWN	29.02	0.0221631	
CGI_10024187	.	Pre	Post	2.57	DOWN	16.05	0.026909	
CGI_10026495	.	Pre	Post	2.57	UP	162.09	0.0100156	
CGI_10027134	.	Pre	Post	2.57	DOWN	298.94	0.0191388	
CGI_10001110	.	Pre	Post	2.55	UP	125.50	0.0158076	
CGI_10003121	.	Pre	Post	2.55	UP	61.14	0.014125	
CGI_10009982	.	Pre	Post	2.55	DOWN	16.12	0.0425008	
CGI_10010366	.	Pre	Post	2.55	DOWN	83.23	0.0206627	
CGI_10016287	.	Pre	Post	2.55	DOWN	39.77	0.0158076	
CGI_10020885	.	Pre	Post	2.55	DOWN	15.09	0.0414297	
CGI_10024442	.	Pre	Post	2.55	DOWN	127.98	0.0131324	
XLOC_013575	CGI_10014237	Pre	Post	2.55	DOWN	25.53	0.0382406	
XLOC_033234	-	Pre	Post	2.55	UP	6049.62	0.026909	
CGI_10005325	.	Pre	Post	2.54	DOWN	32.51	0.0182498	
CGI_10008780	.	Pre	Post	2.54	DOWN	36.42	0.014125	
CGI_10008812	.	Pre	Post	2.54	DOWN	21.00	0.0284851	
CGI_10015075	.	Pre	Post	2.54	UP	363.00	0.0191388	
CGI_10026838	.	Pre	Post	2.54	DOWN	23.18	0.0174366	
CGI_10027261	.	Pre	Post	2.54	DOWN	29.70	0.0100156	
CGI_10004006	.	Pre	Post	2.53	DOWN	92.66	0.0122017	
CGI_10012078	.	Pre	Post	2.53	DOWN	79.05	0.0472321	
CGI_10013131	.	Pre	Post	2.53	DOWN	28.48	0.0487647	
CGI_10018670	.	Pre	Post	2.53	DOWN	45.04	0.0174366	
CGI_10020544	.	Pre	Post	2.53	DOWN	62.66	0.0100156	
CGI_10008992	.	Pre	Post	2.52	DOWN	96.49	0.0206627	
CGI_10010359	.	Pre	Post	2.52	DOWN	333.70	0.0279467	
CGI_10010580	.	Pre	Post	2.52	UP	89.50	0.0347071	
CGI_10018851	.	Pre	Post	2.52	DOWN	48.23	0.0149661	
CGI_10000055	.	Pre	Post	2.51	DOWN	802.80	0.0191388	
CGI_10005457	.	Pre	Post	2.50	DOWN	53.47	0.0382406	
CGI_10007057	.	Pre	Post	2.50	DOWN	31.87	0.0284851	
CGI_10012005	.	Pre	Post	2.50	UP	41.18	0.0405712	
CGI_10022450	.	Pre	Post	2.50	DOWN	23.83	0.0367095	
CGI_10022973	.	Pre	Post	2.50	DOWN	18.40	0.0274146	
CGI_10004203	.	Pre	Post	2.49	DOWN	10.33	0.0341942	
CGI_10006521	.	Pre	Post	2.49	DOWN	243.47	0.0131324	
CGI_10017021	.	Pre	Post	2.49	DOWN	121.97	0.0330663	
CGI_10021520	.	Pre	Post	2.49	DOWN	58.10	0.0182498	
CGI_10026416	.	Pre	Post	2.49	DOWN	60.06	0.04363	
CGI_10004868	.	Pre	Post	2.48	UP	56.98	0.0472321	
CGI_10027132	.	Pre	Post	2.48	DOWN	134.90	0.0221631	
CGI_10028509	.	Pre	Post	2.48	DOWN	80.05	0.0182498	
XLOC_027504	-	Pre	Post	2.48	UP	93.72	0.0347071	
CGI_10018510	.	Pre	Post	2.47	UP	849.54	0.0467212	
CGI_10018615	.	Pre	Post	2.47	UP	29.88	0.0482682	
CGI_10022856	.	Pre	Post	2.47	DOWN	96.57	0.0284851	
XLOC_032154	-	Pre	Post	2.46	UP	24.69	0.0387686	
CGI_10009231	.	Pre	Post	2.45	DOWN	290.25	0.0409378	
CGI_10009705	.	Pre	Post	2.45	DOWN	162.43	0.026909	
CGI_10022948	.	Pre	Post	2.45	DOWN	28.88	0.0387686	
XLOC_003743	-	Pre	Post	2.45	UP	702.93	0.0274146	
CGI_10001538	.	Pre	Post	2.44	DOWN	454.28	0.0367095	
CGI_10002361	.	Pre	Post	2.44	UP	395.43	0.0249538	
CGI_10024539	.	Pre	Post	2.44	UP	57.48	0.0491392	
CGI_10004361	.	Pre	Post	2.43	DOWN	26.31	0.0495084	
CGI_10019933	.	Pre	Post	2.43	DOWN	66.20	0.0174366	
XLOC_010218	-	Pre	Post	2.43	DOWN	64.88	0.026909	
XLOC_025362	CGI_10009113	Pre	Post	2.43	UP	22.05	0.0430817	
CGI_10006923	.	Pre	Post	2.42	UP	127.93	0.0377813	
CGI_10019240	.	Pre	Post	2.42	DOWN	71.75	0.0214053	
CGI_10025806	.	Pre	Post	2.42	DOWN	25.80	0.0274146	
CGI_10026535	.	Pre	Post	2.42	DOWN	40.19	0.0264076	
CGI_10004652	.	Pre	Post	2.41	DOWN	42.24	0.0206627	
CGI_10005237	.	Pre	Post	2.41	DOWN	1902.91	0.0242748	
CGI_10007529	.	Pre	Post	2.41	DOWN	182.81	0.0182498	
CGI_10013678	.	Pre	Post	2.41	DOWN	51.39	0.0249538	
CGI_10019314	.	Pre	Post	2.41	UP	43.20	0.0452421	
CGI_10022651	.	Pre	Post	2.41	DOWN	333.87	0.0317582	
CGI_10024094	.	Pre	Post	2.41	UP	115.59	0.0425008	
CGI_10014574	.	Pre	Post	2.40	DOWN	127.65	0.026909	
CGI_10023292	.	Pre	Post	2.40	DOWN	44.15	0.0284851	
CGI_10025912	.	Pre	Post	2.40	UP	10.44	0.0399326	
XLOC_028911	-	Pre	Post	2.39	UP	55.60	0.0495084	
CGI_10009164	.	Pre	Post	2.38	UP	1404.07	0.0425008	
CGI_10013693	.	Pre	Post	2.38	DOWN	73.44	0.0467212	
CGI_10019711	.	Pre	Post	2.38	DOWN	16.45	0.0372623	
CGI_10025604	.	Pre	Post	2.38	DOWN	14.29	0.0419952	
CGI_10001446	.	Pre	Post	2.37	DOWN	49.82	0.0341942	
CGI_10007712	.	Pre	Post	2.37	DOWN	66.61	0.0336711	
CGI_10016252	.	Pre	Post	2.37	DOWN	31.90	0.0221631	
CGI_10026732	.	Pre	Post	2.37	DOWN	10.85	0.0414297	
CGI_10002299	.	Pre	Post	2.36	UP	85.99	0.0399326	
XLOC_005641	-	Pre	Post	2.36	UP	254.66	0.0482682	
CGI_10011390	.	Pre	Post	2.35	DOWN	56.93	0.0409378	
CGI_10007212	.	Pre	Post	2.33	UP	271.98	0.0452421	
CGI_10008857	.	Pre	Post	2.33	UP	47.71	0.0491392	
CGI_10010941	.	Pre	Post	2.33	UP	102.28	0.0467212	
CGI_10013578	.	Pre	Post	2.33	DOWN	2146.33	0.0425008	
CGI_10028287	.	Pre	Post	2.33	DOWN	686.17	0.0472321	
CGI_10024475	.	Pre	Post	2.32	DOWN	246.38	0.0377813	
CGI_10026617	.	Pre	Post	2.32	UP	125.28	0.0341942	
